date,country,SiteName,Technology,updatedby,updatetime,Volume,fromfile
2024-10-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7830.0,gas_plants
2024-10-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5308.0,gas_plants
2024-10-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7967.0,gas_plants
2024-10-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5252.0,gas_plants
2024-10-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5427.0,gas_plants
2024-10-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8909.0,gas_plants
2024-10-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8496.0,gas_plants
2024-10-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5425.0,gas_plants
2024-10-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5896.0,gas_plants
2024-10-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5248.0,gas_plants
2024-10-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7859.0,gas_plants
2024-10-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8594.0,gas_plants
2024-10-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5101.0,gas_plants
2024-10-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7183.0,gas_plants
2024-10-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5342.0,gas_plants
2024-10-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7113.0,gas_plants
2024-10-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7565.0,gas_plants
2024-10-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8524.0,gas_plants
2024-10-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5740.0,gas_plants
2024-10-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5803.0,gas_plants
2024-10-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8092.0,gas_plants
2024-10-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7813.0,gas_plants
2024-10-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6843.0,gas_plants
2024-10-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8543.0,gas_plants
2024-11-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6488.0,gas_plants
2024-11-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5205.0,gas_plants
2024-11-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6474.0,gas_plants
2024-11-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6167.0,gas_plants
2024-11-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6638.0,gas_plants
2024-11-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6121.0,gas_plants
2024-11-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5552.0,gas_plants
2024-11-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8057.0,gas_plants
2024-11-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6760.0,gas_plants
2024-11-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8622.0,gas_plants
2024-11-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8934.0,gas_plants
2024-11-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7066.0,gas_plants
2024-11-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6118.0,gas_plants
2024-11-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7338.0,gas_plants
2024-11-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7809.0,gas_plants
2024-11-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7956.0,gas_plants
2024-11-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8840.0,gas_plants
2024-11-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7142.0,gas_plants
2024-11-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8652.0,gas_plants
2024-11-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5759.0,gas_plants
2024-11-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7845.0,gas_plants
2024-11-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5532.0,gas_plants
2024-11-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7959.0,gas_plants
2024-11-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8748.0,gas_plants
2024-11-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6836.0,gas_plants
2024-11-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6369.0,gas_plants
2024-11-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6184.0,gas_plants
2024-11-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6303.0,gas_plants
2024-11-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6505.0,gas_plants
2024-11-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5128.0,gas_plants
2024-12-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6293.0,gas_plants
2024-12-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6205.0,gas_plants
2024-12-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5563.0,gas_plants
2024-12-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5790.0,gas_plants
2024-12-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5142.0,gas_plants
2024-12-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8224.0,gas_plants
2024-12-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8068.0,gas_plants
2024-12-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7459.0,gas_plants
2024-12-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7660.0,gas_plants
2024-12-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7124.0,gas_plants
2024-12-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8976.0,gas_plants
2024-12-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7114.0,gas_plants
2024-12-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8582.0,gas_plants
2024-12-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5348.0,gas_plants
2024-12-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5257.0,gas_plants
2024-12-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8594.0,gas_plants
2024-12-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8652.0,gas_plants
2024-12-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6726.0,gas_plants
2024-12-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5924.0,gas_plants
2024-12-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8105.0,gas_plants
2024-12-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5730.0,gas_plants
2024-12-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8984.0,gas_plants
2024-12-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5341.0,gas_plants
2024-12-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6429.0,gas_plants
2024-12-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5676.0,gas_plants
2024-12-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5631.0,gas_plants
2024-12-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6773.0,gas_plants
2024-12-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7510.0,gas_plants
2024-12-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5161.0,gas_plants
2024-12-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8719.0,gas_plants
2024-12-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7527.0,gas_plants
2025-01-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8071.0,gas_plants
2025-01-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6633.0,gas_plants
2025-01-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7777.0,gas_plants
2025-01-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5762.0,gas_plants
2025-01-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8609.0,gas_plants
2025-01-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8400.0,gas_plants
2025-01-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7797.0,gas_plants
2025-01-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6490.0,gas_plants
2025-01-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6258.0,gas_plants
2025-01-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6299.0,gas_plants
2025-01-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8018.0,gas_plants
2025-01-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6381.0,gas_plants
2025-01-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8154.0,gas_plants
2025-01-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5246.0,gas_plants
2025-01-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6705.0,gas_plants
2025-01-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5571.0,gas_plants
2025-01-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7261.0,gas_plants
2025-01-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7958.0,gas_plants
2025-01-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6723.0,gas_plants
2025-01-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6376.0,gas_plants
2025-01-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7991.0,gas_plants
2025-01-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6789.0,gas_plants
2025-01-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7990.0,gas_plants
2025-01-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5250.0,gas_plants
2025-01-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8211.0,gas_plants
2025-01-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7267.0,gas_plants
2025-01-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5167.0,gas_plants
2025-01-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7152.0,gas_plants
2025-01-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6554.0,gas_plants
2025-01-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6292.0,gas_plants
2025-01-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8750.0,gas_plants
2025-02-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6177.0,gas_plants
2025-02-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8732.0,gas_plants
2025-02-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8149.0,gas_plants
2025-02-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7912.0,gas_plants
2025-02-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8005.0,gas_plants
2025-02-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5491.0,gas_plants
2025-02-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8717.0,gas_plants
2025-02-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7887.0,gas_plants
2025-02-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8436.0,gas_plants
2025-02-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6977.0,gas_plants
2025-02-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7455.0,gas_plants
2025-02-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6599.0,gas_plants
2025-02-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6970.0,gas_plants
2025-02-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7826.0,gas_plants
2025-02-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8580.0,gas_plants
2025-02-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6598.0,gas_plants
2025-02-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8308.0,gas_plants
2025-02-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8083.0,gas_plants
2025-02-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6211.0,gas_plants
2025-02-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7211.0,gas_plants
2025-02-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8214.0,gas_plants
2025-02-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7845.0,gas_plants
2025-02-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6650.0,gas_plants
2025-02-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5539.0,gas_plants
2025-02-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7842.0,gas_plants
2025-02-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5564.0,gas_plants
2025-02-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8014.0,gas_plants
2025-02-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7827.0,gas_plants
2025-03-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7499.0,gas_plants
2025-03-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8335.0,gas_plants
2025-03-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8762.0,gas_plants
2025-03-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5897.0,gas_plants
2025-03-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7152.0,gas_plants
2025-03-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7674.0,gas_plants
2025-03-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8545.0,gas_plants
2025-03-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7678.0,gas_plants
2025-03-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5584.0,gas_plants
2025-03-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8069.0,gas_plants
2025-03-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8278.0,gas_plants
2025-03-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8080.0,gas_plants
2025-03-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8222.0,gas_plants
2025-03-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7840.0,gas_plants
2025-03-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8352.0,gas_plants
2025-03-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8700.0,gas_plants
2025-03-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7591.0,gas_plants
2025-03-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5694.0,gas_plants
2025-03-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5550.0,gas_plants
2025-03-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6313.0,gas_plants
2025-03-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,0.0,gas_plants
2025-03-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,0.0,gas_plants
2025-03-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,0.0,gas_plants
2025-03-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,0.0,gas_plants
2025-03-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5317.0,gas_plants
2025-03-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6384.0,gas_plants
2025-03-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8883.0,gas_plants
2025-03-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5643.0,gas_plants
2025-03-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6683.0,gas_plants
2025-03-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6246.0,gas_plants
2025-03-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8187.0,gas_plants
2025-04-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7071.0,gas_plants
2025-04-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6902.0,gas_plants
2025-04-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6236.0,gas_plants
2025-04-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8845.0,gas_plants
2025-04-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6353.0,gas_plants
2025-04-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5975.0,gas_plants
2025-04-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5226.0,gas_plants
2025-04-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7335.0,gas_plants
2025-04-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8769.0,gas_plants
2025-04-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7833.0,gas_plants
2025-04-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5911.0,gas_plants
2025-04-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8352.0,gas_plants
2025-04-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8307.0,gas_plants
2025-04-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5553.0,gas_plants
2025-04-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8214.0,gas_plants
2025-04-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8195.0,gas_plants
2025-04-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7438.0,gas_plants
2025-04-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,7593.0,gas_plants
2025-04-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5115.0,gas_plants
2025-04-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5321.0,gas_plants
2025-04-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8301.0,gas_plants
2025-04-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5138.0,gas_plants
2025-04-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,8662.0,gas_plants
2025-04-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,5324.0,gas_plants
2025-04-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-01 23:10:45.537540,6165.0,gas_plants
2024-01-01,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,260.166079,wind_plants
2024-01-02,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,709.48082,wind_plants
2024-01-03,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,431.52768,wind_plants
2024-01-04,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,223.868472,wind_plants
2024-01-05,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,686.985009,wind_plants
2024-01-06,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,482.938951,wind_plants
2024-01-07,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,391.96813,wind_plants
2024-01-08,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,478.359169,wind_plants
2024-01-09,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,730.189196,wind_plants
2024-01-10,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,108.909408,wind_plants
2024-01-11,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,788.040736,wind_plants
2024-01-12,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,900.64805,wind_plants
2024-01-13,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,450.277188,wind_plants
2024-01-14,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,345.236898,wind_plants
2024-01-15,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,897.125702,wind_plants
2024-01-16,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,675.537032,wind_plants
2024-01-17,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,790.048894,wind_plants
2024-01-18,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,626.481248,wind_plants
2024-01-19,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,44.937929,wind_plants
2024-01-20,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,798.277907,wind_plants
2024-01-21,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,192.233884,wind_plants
2024-01-22,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,144.836168,wind_plants
2024-01-23,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,100.245495,wind_plants
2024-01-24,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,730.74561,wind_plants
2024-01-25,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,612.843315,wind_plants
2024-01-26,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,659.29154,wind_plants
2024-01-27,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,451.872676,wind_plants
2024-01-28,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,868.490846,wind_plants
2024-01-29,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,113.787837,wind_plants
2024-01-30,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,361.063968,wind_plants
2024-01-31,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,519.674989,wind_plants
2024-02-01,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,530.600528,wind_plants
2024-02-02,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,282.022273,wind_plants
2024-02-03,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,708.570901,wind_plants
2024-02-04,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,44.277615,wind_plants
2024-02-05,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,943.480352,wind_plants
2024-02-06,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,634.54209,wind_plants
2024-02-07,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,387.318331,wind_plants
2024-02-08,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,938.845647,wind_plants
2024-02-09,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,419.876437,wind_plants
2024-02-10,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,966.376898,wind_plants
2024-02-11,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,523.0203,wind_plants
2024-02-12,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,757.175226,wind_plants
2024-02-13,Great Britain,Hornsea-1,Wind ,petroineos,2026-06-01 23:10:45.449679,551.247589,wind_plants
